,lon,lat,near_accidents
234520,13.4270035700001,52.5522105840001,
234522,13.401009447,52.5300167990001,"3770,5546,8754"
234524,13.5714655960001,52.4316606830001,"230,16064"
234525,13.3307445940001,52.571281104,
234527,13.392802311,52.489248289,"4213,4220"
234529,13.32918361,52.4617586750001,
234530,13.59410394,52.48631184,
234533,13.340823346,52.505279859,10752
234534,13.2431296290001,52.5437747350001,
234544,13.4253852430001,52.552708807,10431
234545,13.305388792,52.5820469280001,
234548,13.5771873680001,52.455770591,1108
234550,13.3459063710001,52.436188814,
234553,13.319245602,52.6068497580001,"98,844,4867,5954,7255,7511"
234556,13.4133683420001,52.4918314120001,1235
234557,13.36837382,52.5258120890001,"2169,2600,3201,4848"
234560,13.4364917550001,52.5518840240001,
234561,13.29599412,52.519507483,6474
234562,13.4150884050001,52.51562855,
234563,13.3311982320001,52.5027594200001,3856
234564,13.3156141010001,52.4416304920001,
234568,13.5006414440001,52.4009956630001,
234571,13.3389291930001,52.4645725660001,
234572,13.3865331870001,52.549602382,"3684,5918,7717,7972,8408,8823,8824,9389,10461,11084,11900,11901"
234573,13.4806099250001,52.499087838,14750
234575,13.4633548080001,52.424544946,
234593,13.3245853660001,52.4558420440001,
234597,13.4393974810001,52.4700912120001,
234599,13.6046928270001,52.4536723850001,
234601,13.424103713,52.486259633,"314,15259,15697"
234602,13.4127261090001,52.5444020520001,
234606,13.432222575,52.499258292,1762
234610,13.5651363430001,52.445656113,
234612,13.5580067710001,52.5296432970001,
234613,13.514930344,52.5668428610001,
234615,13.3534342830001,52.4993079750001,7942
234625,13.339185027,52.491536755,
234628,13.300493783,52.5226362650001,
234629,13.4041844660001,52.377140538,
234632,13.610271577,52.5427398960001,
234633,13.539573499,52.4220922740001,10045
234634,13.327946442,52.5003216310001,"986,1486,3471,6040,8368,8789,10975,16880,17042"
234635,13.596383545,52.518850625,
234636,13.535508011,52.478179744,
234637,13.395383058,52.4132616810001,
234639,13.4952063970001,52.431695963,5181
234640,13.529814296,52.4767111720001,
234642,13.3901772770001,52.535429573,"119,703,1062,4834,6645,13756,14209"
234643,13.3858737900001,52.558246126,2331
234645,13.3433645060001,52.531870086,
234646,13.36163042,52.5240676170001,7353
234647,13.208885534,52.427060624,
234649,13.3946140680001,52.550573044,"6013,8882"
234653,13.3168726640001,52.5300670770001,
234654,13.143009299,52.5343751550001,
234656,13.3623844960001,52.6041401900001,
234657,13.3373626800001,52.4806329400001,
234659,13.423968426,52.523571793,
234661,13.3131428130001,52.50126347,
234662,13.3600151690001,52.54701935,
234666,13.179536066,52.5071232060001,
234672,13.3986519000001,52.5325643040001,"1350,3995,4872,8166,15294"
234673,13.328245662,52.478838158,12591
234677,13.198360258,52.533040483,
234678,13.387526752,52.4209689140001,
234683,13.287356511,52.5902163650001,
234687,13.385145112,52.4560006580001,
234690,13.59734093,52.410649838,
234696,13.388499256,52.5155929570001,"9851,11690,14198"
234700,13.381871334,52.5520284340001,"7890,8410"
234702,13.4339337980001,52.443601733,
234703,13.334096565,52.5955975210001,
234706,13.3916697540001,52.5252853530001,"5662,15993"
234709,13.3991767950001,52.508308813,12539
234715,13.331693998,52.5052310730001,"1354,5275"
234716,13.5110445560001,52.454282408,
234717,13.414711267,52.5535711590001,
234718,13.4356043280001,52.504192102,
234721,13.313134452,52.5012051620001,
234723,13.4222695340001,52.5004747890001,
234725,13.4302109550001,52.5104923820001,"1597,1598,1873,1886,3930"
234728,13.3771916430001,52.512297403,"4830,7016"
234729,13.5110958490001,52.464197293,
234734,13.5043128630001,52.4778749210001,
234739,13.376894653,52.535506975,"4730,5357,5564,5658,5883,5998,6144,6697,9277,9343,9973,10234,11055,11190,11613,11951,14675,16027,16844"
234740,13.379381699,52.540175279,"3960,3994,8285,8290,12502,14237,14365,15160,15544,15947,16023,16154,16346"
234742,13.508520403,52.4526085750001,1794
234744,13.407356932,52.5262999700001,10445
234745,13.480385434,52.498903424,14750
234746,13.465438351,52.4772211390001,
234748,13.3793995300001,52.4459181650001,
234752,13.316264792,52.6138487970001,
234753,13.496596416,52.518222703,
234754,13.5739263940001,52.4443707200001,1141
234755,13.4270579980001,52.499302109,"12953,17189"
234757,13.4405392640001,52.464805638,
234759,13.361021947,52.577084932,
234761,13.448836129,52.4850405120001,15479
234763,13.4199734110001,52.5380697940001,
234764,13.2900597980001,52.4821289240001,
234766,13.388762405,52.499324001,"2782,4049,5041,7306,12441"
234767,13.4248424780001,52.4806160960001,
234768,13.376475671,52.454206216,16475
234769,13.433326546,52.5230901620001,
234772,13.371848496,52.544263793,"4140,8822,9056,9115,11896,12588,15945"
234773,13.5266583580001,52.4265208400001,
234774,13.5268842090001,52.4920538790001,6623
234775,13.281986021,52.4761348070001,
234776,13.457736928,52.4862681990001,
234779,13.646919559,52.520966763,
234781,13.3487374850001,52.467695109,
234785,13.244853716,52.6144400220001,
234787,13.522717996,52.4514990660001,
234790,13.5627964490001,52.443730067,
234796,13.4120874430001,52.543141538,
234798,13.290438152,52.5820133020001,
234800,13.3860391600001,52.534610162,"4071,7846,8291,8491,9520,10009,10017,12818,16899,16914"
234801,13.349476802,52.4702873470001,"10762,12569"
234802,13.522623197,52.426814612,
234810,13.2832552730001,52.5981363600001,
234811,13.180617354,52.536218509,
234812,13.3612716590001,52.5001627390001,
234813,13.185044471,52.428842252,
234815,13.4885780290001,52.4645161880001,
234817,13.4590727070001,52.5260576520001,"10201,13781"
234818,13.4508467850001,52.52712181,
234819,13.4278600100001,52.4558885060001,
234821,13.3002482860001,52.5700129430001,
234824,13.137852208,52.5465115100001,
234833,13.3203426700001,52.508484421,
234835,13.3300192350001,52.429146389,
234837,13.373878475,52.4809651530001,
234840,13.58323347,52.4434820930001,
234841,13.262406797,52.541315237,
234842,13.338610412,52.5035218470001,
234845,13.296148379,52.5135506180001,
234849,13.349602782,52.5245140690001,16576
234850,13.314318212,52.4240499910001,
234855,13.371068779,52.5111062600001,"236,16149"
234856,13.3939824330001,52.524709843,"8319,13896,13976"
234857,13.323087172,52.4329733480001,
234860,13.1151947070001,52.4550285780001,
234861,13.3003010520001,52.5294342710001,
234862,13.4642881390001,52.5137068160001,2066
234863,13.408710899,52.554024579,
234864,13.199082596,52.435597999,2701
234867,13.38016685,52.532892722,"574,3725,3851,3982,4866,5024,5488,5882,6686,6900,6910,7167,7447,7461,7916,8130,8590,9328,9592,9651,9695,9972,11024,12127,12128,13530,13790,14270,15222,15799,16293,16829"
234868,13.3590795060001,52.509830815,
234871,13.353204315,52.490344792,
234872,13.401173558,52.5112678,"5739,10192,14598,14599"
234875,13.345989649,52.498831153,
234876,13.3307745060001,52.4920137230001,
234880,13.4546337840001,52.510215708,
234883,13.3830185460001,52.5122842650001,"6915,9703,12797,13891"
234885,13.344640896,52.5295011920001,15331
234888,13.3015400470001,52.495143974,"1998,2570,2789,2917,3156,6391,8041,8053,8066,8278,13453"
234890,13.435671821,52.4823393410001,860
234896,13.5778737100001,52.497581041,
234898,13.4649249930001,52.4973141230001,"229,7066,8442,8759"
234902,13.2619603680001,52.50114684,
234904,13.4395563640001,52.438605303,
234908,13.382656646,52.484995746,"1492,14066"
234909,13.366236466,52.5848895490001,
234910,13.1967969190001,52.531416101,
234911,13.3751301680001,52.4528461780001,
234913,13.236491207,52.4694164950001,
234916,13.454748825,52.5929036750001,5140
234921,13.3600217010001,52.546853744,
234923,13.4561565430001,52.5556323970001,
234927,13.4733766890001,52.423698759,
234928,13.3200952460001,52.471658168,
234930,13.272964071,52.4507133760001,
234931,13.4189905920001,52.530727203,12430
234932,13.2796548790001,52.4185813450001,
234933,13.419675833,52.444717396,13588
234936,13.481097063,52.4609569180001,201
234937,13.4362625100001,52.466939316,
234938,13.315461414,52.4505523650001,
234942,13.31127996,52.4963532950001,
234944,13.3139443260001,52.443068759,
234945,13.3807461600001,52.5464390010001,"3562,3576,4179,4217,4912,5154,5991,6613,7288,7290,7293,7356,7779,8505,8641,8838,8934,8935,9067,9283,9676,10378,10636,11053,11134,11421,13655,15430,15499,15659,16151,16270"
234946,13.313474382,52.525768482,
234947,13.41064125,52.527308459,"3887,14488,14519"
234949,13.286740788,52.495857093,
234950,13.3161247240001,52.4387667620001,
234952,13.626988093,52.529972227,
234954,13.3929648270001,52.5275085810001,"7789,7960,8178,12721,12885,13586,13678,13975,14016,14470,14566,15126,15311,17019,17103,17154,17155"
234958,13.4960995060001,52.4660520960001,12327
234960,13.3445556030001,52.501600512,14411
234962,13.2982358530001,52.429188498,
234963,13.3515280770001,52.5095421520001,"2747,5810,7888,13371,13724,13837"
234964,13.38729333,52.5260722510001,"5051,8418,8956,11628,11841,11977,13457,14689,15722,15768,15929,15992,16883"
234966,13.1627514640001,52.520057439,
234967,13.503029339,52.5681856160001,
234971,13.3186863350001,52.5663775250001,
234975,13.37596791,52.5489725410001,"6360,8485,14259"
234976,13.422223547,52.5481928200001,
234977,13.2911212600001,52.5372802320001,
234978,13.3795069290001,52.485011194,5451
234979,13.26675512,52.4121175700001,
234980,13.4089287570001,52.5120267710001,"3039,3234,8251,11288"
234984,13.4142806620001,52.4985893240001,"1337,10892"
234985,13.5650894400001,52.445597788,
234986,13.447668074,52.477761039,
234988,13.5096848690001,52.463419495,
234992,13.591612116,52.5415134420001,
234995,13.2979180090001,52.441856645,
235002,13.448624878,52.5530511530001,
235003,13.4758313250001,52.475907422,6532
235005,13.3984205630001,52.5924060730001,
235008,13.394770862,52.543011752,2314
235013,13.324127692,52.45054896,
235015,13.372942171,52.4249509540001,
235019,13.3906644460001,52.5058398090001,"11839,15767"
235020,13.3431992230001,52.528196866,"994,13633"
235021,13.544103351,52.525832139,
235022,13.5467163280001,52.501150641,
235024,13.57940596,52.4435792530001,
235029,13.4373708040001,52.4791863030001,
235030,13.3763837600001,52.5100893800001,"1474,4507,5038,5236,9858"
235031,13.266465607,52.4886006400001,5642
235032,13.400206554,52.5095074720001,
235033,13.3230031790001,52.490325865,
235035,13.3421277730001,52.4823386470001,
235036,13.2679062870001,52.406873696,4748
235043,13.5656852120001,52.5189982540001,
235045,13.5508661280001,52.4290553660001,
235047,13.5131388250001,52.45837449,9951
235050,13.43099864,52.487647988,
235053,13.264756531,52.536899625,
235058,13.261965979,52.50104428,
235061,13.2166295650001,52.4242081260001,
235062,13.444940935,52.4624601850001,
235065,13.322392499,52.4863598490001,3803
235066,13.441053977,52.5015449960001,
235069,13.3509104830001,52.5393432490001,
235070,13.3126794130001,52.489726868,5698
235072,13.4212077080001,52.509840491,"8880,10118,11770"
235075,13.368552096,52.57438596,
235076,13.3675483110001,52.586443719,
235077,13.4126809410001,52.532430855,"1957,15421"
235079,13.5523201410001,52.4394553450001,
235080,13.5307259790001,52.5101737940001,
235081,13.4752701350001,52.4385671790001,
235082,13.2755268550001,52.4784143050001,
235083,13.4079183590001,52.509986299,
235088,13.3159436030001,52.440515571,
235093,13.161091737,52.525273498,
235094,13.4006798680001,52.54098766,
235095,13.3262098060001,52.4346996620001,
235096,13.296340232,52.517699071,
235097,13.4039222960001,52.4953224230001,
235100,13.467029804,52.5127440360001,
235102,13.2161776130001,52.509817975,11319
235103,13.3433648660001,52.5318722970001,
235107,13.3213383570001,52.443974021,
235112,13.3870786320001,52.5272195590001,"2479,2738,5829,6634,7336,7505,7583,7705,9335,9482,9487,10450,11227,11632,12114,12269,12552,12704,13692,15466,15546,16247,16263,16330,16559,16754"
235114,13.605603526,52.487788788,
235115,13.3191058960001,52.4540853610001,
235116,13.466211414,52.5504815850001,
235119,13.4275995990001,52.6029005980001,
235123,13.3275375310001,52.6089053160001,
235129,13.3324023770001,52.6062161200001,
235132,13.576448409,52.513145186,
235134,13.403255619,52.386640497,
235136,13.383357185,52.5485800430001,"1944,4186,11320,11414,14291,17011"
235137,13.5059866610001,52.4920925640001,"2776,2792,3230"
235142,13.2596001220001,52.4332378330001,"519,760,2417,6783,7180,7539,7656,8042,8104"
235148,13.405324115,52.5342231710001,
235149,13.506566489,52.5123177310001,
235150,13.4588492880001,52.5114259910001,
235154,13.4375931550001,52.503349025,
235155,13.42005791,52.53814664,
235156,13.3798155710001,52.521507634,"5271,8619,8814,8993,9653,11512,12157,12453,12621,12765,13257,15381,15389,16034,16524,17123"
235157,13.3971143640001,52.566864654,
235160,13.3337444680001,52.5212317,
235161,13.4256442500001,52.478984547,15257
235163,13.356630813,52.5047697300001,6521
235165,13.424264067,52.552117234,11277
235166,13.433687089,52.422520498,
235168,13.505702862,52.443806668,
235172,13.289481027,52.4863950490001,2980
235174,13.5919529440001,52.538263231,
235175,13.418220411,52.5173853640001,"13548,15338"
235176,13.2705781930001,52.4510166060001,"503,715,787,1204,1249,2359,4523,4648,4852,5170,5219,5398,5843,6304,6605,6974,7223,8070"
235178,13.420347065,52.5487760240001,11276
235179,13.284206125,52.4852995410001,"861,5239,6491"
235180,13.499228429,52.5180732790001,
235181,13.5099705060001,52.4382429350001,
235183,13.3804432320001,52.5357633300001,"8876,9061,9161,11368,14951,16050"
235187,13.3935429090001,52.5263933310001,"7480,7905,8135,8180,11349,13009,13017,13956,14774,15127,16857"
235188,13.442148091,52.5685404700001,
235190,13.1946549520001,52.5340213650001,
235191,13.3413596130001,52.488621692,
235192,13.575489862,52.5581331750001,
235193,13.3508277780001,52.512049554,
235194,13.429434084,52.52128507,17081
235195,13.424562969,52.5065451580001,
235199,13.3665018510001,52.4952605500001,6222
235200,13.4063478360001,52.554405165,
235203,13.444751038,52.517799686,
235206,13.295563083,52.496001886,"3029,5472,10144"
235207,13.4138732330001,52.5521201830001,642
235209,13.5957511570001,52.4988651,
235214,13.448974987,52.524308827,
235215,13.5392686480001,52.540004014,
235217,13.4093415740001,52.5078723060001,17022
235219,13.6143335790001,52.447305935,
235220,13.344943981,52.480032586,
235224,13.488064051,52.4004821710001,
235226,13.333925763,52.492730893,329
235227,13.3284581610001,52.4648200400001,
235229,13.46472909,52.5145891130001,2342
235230,13.3921263350001,52.507796157,8310
235232,13.247713049,52.467628866,
235233,13.265284459,52.48425889,
235237,13.364236131,52.48509927,1488
235240,13.738698202,52.4288461790001,
235244,13.295945929,52.4436621240001,11747
235246,13.5615526240001,52.507236779,
235248,13.455834453,52.4738191640001,1277
235252,13.3953826690001,52.496939653,"1360,8719,11240,15016,15176"
235253,13.385992484,52.4848731320001,"313,4247,8671,13206"
235255,13.409082658,52.3939943450001,
235259,13.4006883170001,52.4592098620001,
235260,13.5767013290001,52.4222119400001,13803
235262,13.6119073140001,52.496659869,
235263,13.3912112250001,52.507740842,4028
235264,13.309597082,52.4750620180001,
235265,13.3979835110001,52.5237394150001,
235267,13.172635977,52.5335961160001,
235270,13.355941703,52.486108996,"5224,5453"
235271,13.4689858300001,52.5313304760001,
235272,13.3313224570001,52.453160143,
235276,13.349956467,52.5267322130001,
235278,13.4513608070001,52.471995786,
235279,13.275535141,52.4340320480001,
235280,13.3682470970001,52.5231749440001,
235281,13.4042644,52.4897349300001,773
235282,13.3928405720001,52.4475435000001,
235283,13.134121712,52.4115400540001,
235284,13.3660302920001,52.493733235,
235285,13.432354499,52.5962401310001,
235286,13.4330514970001,52.485019424,
235295,13.4101284590001,52.5298960550001,
235296,13.371011185,52.5110976380001,"236,16149,16461"
235303,13.3864667820001,52.549642734,"3684,5918,7717,7972,8408,8824,9389,10461,11084,11901"
235304,13.2814708820001,52.511485727,
235305,13.428963363,52.572232467,
235306,13.3032510210001,52.6197613200001,
235307,13.14288743,52.4682967910001,
235308,13.200232552,52.4412200400001,"1405,3183"
235311,13.3361814780001,52.4714999450001,
235312,13.432822721,52.550305075,
235313,13.430033366,52.5034974160001,9502
235317,13.3864428580001,52.4528991330001,
235318,13.3202154950001,52.4867563380001,"6243,6244,9425"
235321,13.264472561,52.5146947980001,
235323,13.464397434,52.5099047370001,
235324,13.32332511,52.4309106870001,
235326,13.3868270620001,52.5210512470001,
235327,13.3159441190001,52.6093001930001,"1515,3978,4942"
235329,13.541353965,52.4354861,"2423,3246,15489,16798,16999"
235332,13.4053357720001,52.5287423,"1233,3040,3307,5875,8231,8858,9931,12472,13405,14009,14973"
235333,13.360840237,52.4913214010001,
235334,13.3774042590001,52.51455831,9195
235337,13.3590814340001,52.5462684460001,"7723,8172,9999,14040"
235338,13.3447365930001,52.531420681,
235339,13.492178675,52.4202995950001,
235342,13.4190123130001,52.5013555690001,"5286,7588,8339,9270,9448,12500,13786,14910,14917"
235343,13.42392055,52.5235861140001,
235344,13.3538966460001,52.523880009,
235347,13.2089209920001,52.5525811140001,5909
235353,13.431244427,52.4991232950001,
235354,13.3765455180001,52.4607323650001,13491
235356,13.575717002,52.5632773020001,
235359,13.4546866490001,52.5102057300001,
235360,13.387991807,52.548510838,"6615,9546,9549,14946"
235363,13.3354707130001,52.595608208,
235364,13.444596446,52.4787376670001,
235367,13.398234502,52.3909530270001,
235373,13.331521841,52.493160796,16935
235374,13.4542170290001,52.4528946870001,
235377,13.2440019420001,52.6151291900001,
235378,13.3957115650001,52.4408255290001,
235381,13.330549564,52.493156448,
235382,13.3279552880001,52.506331921,10891
235383,13.4018773990001,52.506096449,"1511,3726,4606,9854,11021,12461"
235385,13.3603402090001,52.5372442980001,"461,1971,2136,2217,4459,4592,5121,5315,5947,6153,7264,11159,14419,15339"
235387,13.407996477,52.4525973250001,
235391,13.4437325710001,52.4998851290001,"2569,11568"
235392,13.4637533210001,52.505992631,
235393,13.3584559610001,52.5015861370001,2660
235394,13.5742732100001,52.4139204890001,
235397,13.475406847,52.5203995320001,
235399,13.4122938520001,52.515938497,
235400,13.404976429,52.393776723,
235402,13.435259042,52.4911759020001,"1662,8573,11648,12193"
235404,13.2644208340001,52.4482579180001,
235408,13.497767862,52.509198602,
235411,13.4155130670001,52.4987788720001,
235415,13.4227732800001,52.509338579,"12063,12497,12498,15035"
235418,13.2626297690001,52.5150455680001,
235419,13.3900753570001,52.514811884,
235423,13.4328905740001,52.4850772840001,
235425,13.343190432,52.5317268200001,
235428,13.273396034,52.427052395,
235430,13.305916101,52.6018296770001,
235433,13.42160511,52.4411008540001,
235434,13.2800058600001,52.5183108900001,
235437,13.374718425,52.553868058,"12415,12564,13182,13669,13698"
235439,13.2960271800001,52.6403205070001,
235440,13.3297056640001,52.5228084290001,471
235441,13.2835872150001,52.474730434,
235443,13.21154104,52.5272678410001,
235444,13.3897829210001,52.574288036,
235448,13.4502538940001,52.556668685,
235450,13.137944428,52.4584239160001,
235451,13.3794260450001,52.506416588,
235453,13.4173325240001,52.5124327510001,"1698,8213,9269,13546"
235454,13.364956346,52.547954659,
235455,13.3200632900001,52.4712444210001,
235456,13.3458302980001,52.4363924880001,
235458,13.4126578120001,52.5508220190001,
235459,13.6056229770001,52.5359013570001,
235460,13.404919691,52.533790084,
235461,13.394790131,52.5002011610001,"272,1397,4223,10152,10856"
235463,13.4136299840001,52.538203358,
235464,13.4337487670001,52.4440627560001,
235465,13.3745335680001,52.510263342,8952
235467,13.360657498,52.5237162650001,
235468,13.4327331330001,52.4783233520001,
235469,13.51878871,52.5104588,"633,5431"
235470,13.42827885,52.5074066490001,"15273,17107"
235472,13.4168511870001,52.5238796560001,
235474,13.3524313080001,52.4532930350001,16408
235477,13.400290136,52.5692189370001,
235483,13.4367249950001,52.523495294,
235484,13.573778211,52.4019042630001,
235488,13.408720895,52.527876425,11872
235490,13.327823601,52.502969444,2253
235497,13.2492346020001,52.5238977240001,
235501,13.4292683680001,52.621236991,
235502,13.496108027,52.4660584900001,12327
235508,13.296004523,52.4436081160001,11747
235509,13.473680673,52.474942232,
235511,13.45620473,52.4840514140001,
235512,13.4800544440001,52.50604974,
235513,13.4516771990001,52.4809583860001,
235521,13.3891515880001,52.5156351840001,"2238,2488,5563,9595,9851,11690,12111,14198,14479,15024,15184,15705,17013"
235523,13.5632543850001,52.5153997730001,8927
235524,13.3387544560001,52.5282934050001,
235526,13.321799743,52.5119551750001,"957,1560,2620,6104"
235527,13.572151644,52.4508638950001,"1805,2511"
235530,13.3718235910001,52.509260043,"2616,2884,10619,14381,14661"
235531,13.431272108,52.5097285630001,4225
235533,13.407903189,52.524548403,"3810,7486,7737,9075,9111,12276,13551,14317,14730,14856,14919,15794"
235534,13.406663929,52.3985051240001,
235536,13.311521386,52.5063499840001,"112,430,1287,1418,1770,3682,3904,5946,8848,9340,11046,11102,14011"
235539,13.445970613,52.5152859790001,
235541,13.404988077,52.533863438,
235546,13.5517341730001,52.4284864680001,
235547,13.535067676,52.561349508,
235550,13.3840261780001,52.4570080410001,
235551,13.207575509,52.528829165,4665
235554,13.4432943640001,52.4879433230001,10490
235560,13.542909996,52.4359634630001,
235561,13.295332903,52.4504530150001,
235562,13.3973574550001,52.5286916100001,"150,2617,7490,7847,9028,9804,9805,9932,9979,12471,12618,12654,13606,13733,13950,14418,14423,14974,15233,15557,16364,16406,16694"
235565,13.419736334,52.501157307,"47,2661,13786,14191"
235567,13.3403969180001,52.5042245280001,"7874,16761"
235570,13.3255805260001,52.4510829390001,
235572,13.386770744,52.549452826,"2591,3532,5918,7972,8407,8823,8824,9389,9622,10461,11084,11900,11901"
235575,13.507522357,52.4749439770001,
235576,13.387476457,52.533427605,"3992,6287,8860,9235,12770,13079,13526,13757,13919,14053,14637,15998,16002,16384,16639,16783,16855,16893"
235578,13.411423723,52.5051394720001,"4158,15385"
235584,13.4369955230001,52.493040675,
235588,13.417881202,52.5146028120001,"13547,15337"
235589,13.3022936470001,52.5075374250001,
235593,13.392162107,52.618888713,
235594,13.3059904260001,52.5258101150001,9764
235597,13.3465631500001,52.56711262,
235598,13.2982047290001,52.502644048,
235601,13.410344536,52.5299323200001,1819
235602,13.330427066,52.5625887620001,
235603,13.5000786700001,52.531262096,
235605,13.427764483,52.488333019,"8968,16486"
235609,13.30800084,52.488409102,
235610,13.3866312230001,52.4900773640001,"6042,9524,10188,10467,11231,17144"
235613,13.3569965610001,52.542110429,15305
235618,13.3967734660001,52.4472373340001,
235620,13.417471531,52.526385831,
235623,13.330321151,52.4668867570001,
235624,13.3909708690001,52.489512903,"4147,11884"
235630,13.3995768720001,52.5288988720001,"2382,3406,4070,5657,6156,7489,8385,11151,11318,11491,13012,13459,15770,16407"
235631,13.29867655,52.441162284,
235634,13.5751662860001,52.4444786440001,
235635,13.428985369,52.4866219680001,6082
235639,13.425952259,52.467902726,
235641,13.47505119,52.4559845050001,
235644,13.328422953,52.4647815800001,
235650,13.2889007650001,52.4438172770001,
235655,13.378812962,52.5529537250001,"7889,14938"
235656,13.537150453,52.539422389,
235659,13.3059202000001,52.5134456490001,
235662,13.3260619070001,52.4592504220001,
235663,13.538088225,52.4342245870001,
235664,13.4584612090001,52.4857457580001,"307,535,1052"
235665,13.4351834720001,52.5013646450001,2979
235669,13.3694651870001,52.5606071450001,
235670,13.4537829650001,52.488809207,1327
235672,13.392433397,52.4643864610001,
235673,13.4183010410001,52.5164128550001,
235675,13.411822264,52.5239676520001,"2743,4812,7484,9768,10943,13049,13359,13735,15694,16008,16079,16228,16928,17137"
235677,13.3980717150001,52.4909853710001,8656
235678,13.432216994,52.5106953800001,
235679,13.4424851360001,52.4655010110001,
235682,13.233657222,52.4362540390001,
235686,13.604161989,52.4087391040001,
235687,13.4754507060001,52.5119059190001,
235689,13.4965122560001,52.533941987,
235690,13.209969501,52.5009239610001,
235693,13.244229127,52.6149453780001,
235694,13.3212911800001,52.45672037,
235696,13.466282795,52.4969854190001,"1160,1328,7158"
235701,13.384378167,52.5561992510001,"63,1565,1812,10027,15760,15761"
235702,13.511907848,52.462917153,
235703,13.383226447,52.4718249060001,
235704,13.367927761,52.58623542,
235705,13.207837881,52.5284759640001,
235706,13.2994926170001,52.5232732860001,6445
235707,13.317936764,52.454225325,
235708,13.3398612980001,52.518945252,
235709,13.328682185,52.4318170610001,
235711,13.4030439100001,52.5245125800001,"4838,8704"
235716,13.3378626520001,52.4511280580001,
235722,13.5348658890001,52.4324939810001,13277
235723,13.4577970720001,52.5290362760001,
235724,13.3158228830001,52.481779003,
235726,13.4524486770001,52.5124737630001,"593,4095,10094"
235734,13.2543890170001,52.5068028200001,
235735,13.3417519380001,52.5020297130001,
235745,13.4300332080001,52.5514042350001,"8916,13424"
235747,13.441571921,52.5011956930001,"256,437,468"
235750,13.3310663400001,52.527208591,"607,1214,2537,8758"
235751,13.3521407110001,52.505533298,6629
235753,13.328354082,52.4740506000001,
235755,13.2814663190001,52.5115168740001,
235756,13.402159947,52.6028673110001,
235757,13.5313634560001,52.4781044150001,
235759,13.433542345,52.4442780480001,
235761,13.4163712160001,52.511027519,"685,7184,10944,10957,15420,15652,15695,16180"
235763,13.403692913,52.53250438,4839
235765,13.3874275320001,52.492850903,"4798,5948,8461,9246,9708,10240,10485,10981,11460,11849,12108,12870,14452,14662"
235769,13.196966924,52.4825883290001,
235770,13.440339378,52.501905342,536
235771,13.333232008,52.5955179920001,9991
235781,13.3156054080001,52.4636751460001,
235785,13.305795118,52.442126208,
235786,13.3163025370001,52.4406277400001,
235787,13.3480348310001,52.5757930890001,
235792,13.3884705190001,52.468561574,
235793,13.331518352,52.505362495,"1354,5275"
235803,13.3911094440001,52.536229088,"781,4379,6345,10096,13593,14358"
235805,13.3948971560001,52.5207044250001,
235806,13.380445524,52.4670842180001,
235815,13.3804715750001,52.4430941110001,"909,1438"
235819,13.301675264,52.5052535300001,
235823,13.436466507,52.478842597,15670
235824,13.4250705170001,52.540990289,
235826,13.4144894470001,52.552066806,11366
235829,13.458259452,52.4857739350001,"307,535,1052"
235830,13.430129632,52.4859798690001,"4122,5722"
235833,13.453546793,52.4751384130001,
235834,13.37763247,52.529056215,"490,1985,2468,2852,7931,8389,8390,9709,10138,11095,12762,12763,12851,13497,13572,14413,14533,14795,14999,15011,15522,16522,16613,16939,17093,17194,17220"
235835,13.450425561,52.515579313,
235836,13.361219492,52.526457711,
235837,13.522501463,52.427533301,
235839,13.408632616,52.489861139,4214
235842,13.258022582,52.4350454770001,
235843,13.403442806,52.4480276460001,
235844,13.466536266,52.5505246750001,
235847,13.4734344620001,52.520680982,
235850,13.3673513960001,52.4499361100001,
235854,13.1520382800001,52.5591644580001,
235855,13.4266291120001,52.46386406,
235859,13.473796946,52.475002971,
235860,13.560197085,52.4225806630001,12640
235861,13.3429727980001,52.48261512,
235864,13.1941384460001,52.5458539810001,
235867,13.518357618,52.5683477480001,
235871,13.4235275300001,52.509134757,
235873,13.412700699,52.5061514750001,"3600,4159,4704,4706,4856,11104,11550"
235875,13.399218471,52.532176,13675
235881,13.4544203770001,52.5211445750001,
235884,13.3512314120001,52.5104428180001,
235885,13.599834485,52.451920107,
235886,13.3452040240001,52.4858114680001,
235888,13.309284631,52.4784198250001,
235894,13.425356515,52.550633437,
235895,13.1659387300001,52.526130435,
235896,13.2911381340001,52.5811428530001,
235897,13.343511334,52.485971696,
235898,13.3105548090001,52.5163495830001,
235903,13.4684724000001,52.499637707,"903,4407"
235904,13.4564605950001,52.5104615230001,
235906,13.458179709,52.472666949,3361
235907,13.3488310700001,52.459163462,"2434,2489"
235908,13.3514490630001,52.524337776,
235911,13.4796498630001,52.4708231320001,
235912,13.3982130410001,52.506995493,"1389,1390,5355,5393,5443,9114,9434,9849,10000,10835,12035,14309,14607,15204,15446,15646"
235914,13.473289333,52.5229908100001,
235915,13.4767000420001,52.5670251430001,
235917,13.277589571,52.4800528900001,
235921,13.377905293,52.4719476720001,
235923,13.31760795,52.491432724,10833
235924,13.427419464,52.4989311310001,
235927,13.346394784,52.4359349280001,
235929,13.3851681090001,52.5023150440001,
235930,13.5647127780001,52.401617349,
235931,13.3148123240001,52.4174997380001,
235932,13.3942833780001,52.56501496,
235934,13.4014596430001,52.5397972060001,"3587,7310,9741,9919"
235935,13.4421971260001,52.5009373600001,1712
